feature,b,q_eff,I_raw,I_mm,I_null_mean,I_null_p95,perm_p,I_corrected,NMI_corrected,I_corrected_mmnull,I_null_mm_mean
SpectralFlux,1,2,0.4018142776486737,0.369643354269499,0.06283659999794514,0.06950021689389052,0.0,0.3068067542715539,0.034121782666352324,0.3483678217240763,0.021275532545422707
SpectralFlux,2,4,0.7149032185846238,0.6311605859716565,0.20003506816992978,0.21289495110459997,0.0,0.4311255178017267,0.0479480031503109,0.5505922008403648,0.08056838513129176
SpectralFlux,3,8,1.0392697895019172,0.8811165478516241,0.4998267236755676,0.517530497300544,0.0,0.3812898241760565,0.04240548270952248,0.6053030036128593,0.27581354423876475
SpectralFlux,4,16,1.4501753586435804,1.2034497528806476,1.021193619779709,1.039794449943231,0.0,0.1822561331009387,0.020269775931255004,0.49896004600205013,0.7044897068785975
SpectralFlux,5,32,2.017198918610873,1.692952029285399,1.7361863292643107,1.7492838149626113,0.0,0.0,0.0,0.33531596197262714,1.3576360673127719
SpectralFlux,6,64,2.7534727318004126,2.377654133241146,2.5793611583208382,2.591004128758108,0.0,0.0,0.0,0.21115847917702046,2.1664956540641254
SpectralFlux,7,128,3.599051600132954,3.193845313296018,3.4982005273019663,3.505719481211352,0.0,0.0,0.0,0.12297779188796198,3.070867521408056
SpectralFlux,8,256,4.507867818504083,4.0925109095322405,4.455910874514651,4.462046434374199,0.0,0.0,0.0,0.06384667876349948,4.028664230768741
SpectralKurtosis,1,2,0.41112259348896707,0.3792791095334991,0.06339304897813053,0.07045312914796575,0.0,0.31588606055536855,0.03513154568970273,0.35744671870861133,0.021832390824887728
SpectralKurtosis,2,4,0.7484824868123798,0.6668682104535062,0.20018108330506607,0.21267082470149584,0.0,0.46668712714844013,0.05190301877007877,0.5861714100561024,0.08069680039740383
SpectralKurtosis,3,8,1.0699021690975883,0.9144503026928739,0.49848986254704847,0.5126062157265615,0.0,0.4159604401458254,0.04626140571825105,0.6401774506238855,0.2742728520689883
SpectralKurtosis,4,16,1.4765430149798107,1.2340741217250653,1.020259253006736,1.037310329960286,0.0,0.21381486871832922,0.023779608433209518,0.5307443055225189,0.7033298162025463
SpectralKurtosis,5,32,2.0545710317917436,1.736381771804842,1.7359190117366239,1.750125663384425,0.0,0.00046276006821810434,5.146626746172825e-05,0.3790948818756834,1.3572868899291586
SpectralKurtosis,6,64,2.788288648605935,2.4188551188089473,2.5792558197820625,2.591121317278878,0.0,0.0,0.0,0.2524807659555037,2.1663743528534436
SpectralKurtosis,7,128,3.621132602982213,3.221247206780509,3.4983960031916785,3.5070704028520137,0.0,0.0,0.0,0.1501240424886352,3.071123164291874
SpectralKurtosis,8,256,4.527804694324452,4.1172775168522815,4.455986185582105,4.462812544189514,0.0,0.0,0.0,0.08851873794994525,4.028758778902336
SpectralRolloff,1,2,0.42731439496333223,0.3965350891349093,0.06266261835202576,0.06945884965851512,0.0,0.33387247078288357,0.037131920101890266,0.37543763122820234,0.021097457906706987
SpectralRolloff,2,4,0.7668475996143282,0.6873616795095465,0.2002189231317778,0.21248412717317855,0.0,0.4871427563777687,0.054178009542442444,0.6066442298551755,0.08071744965437101
SpectralRolloff,3,8,1.0802851623866445,0.9272072318038038,0.5005710654849864,0.5165667625947011,0.0,0.4266361663188174,0.04744871598182466,0.6506444341642647,0.27656279763953917
SpectralRolloff,4,16,1.4899429791645264,1.250339180867213,1.0211937607058517,1.0391563308287646,0.0,0.2291454201613614,0.025484609177852443,0.5458636585372602,0.7044755223299529
SpectralRolloff,5,32,2.067794461335689,1.7522247167384393,1.7353379005681615,1.750296498665986,0.0,0.016886816170277763,0.0018780820932607675,0.395597932738712,1.3566267839997272
